Time,Power Consumption (kW),Power Generation (kW),Power Surplus (kW)
06:41:55,3.03,0.1,-2.9299999999999997
06:42:00,3.48,0.0,-3.48
06:42:05,3.62,0.09,-3.5300000000000002
06:42:10,3.45,0.52,-2.93
06:42:15,3.64,0.37,-3.27
06:42:20,3.49,0.0,-3.49
06:42:25,3.07,0.06,-3.01
06:42:30,3.64,0.18,-3.46
06:42:35,3.04,0.41,-2.63
06:42:40,3.79,0.0,-3.79
06:42:45,3.32,0.0,-3.32
06:42:50,3.36,0.31,-3.05
06:42:55,3.59,0.55,-3.04
06:43:00,3.82,0.08,-3.7399999999999998
06:43:05,3.53,0.52,-3.01
06:43:10,3.17,0.0,-3.17
06:43:15,3.93,0.31,-3.62
06:43:20,3.39,0.0,-3.39
06:43:25,3.8,0.1,-3.6999999999999997
06:43:30,3.5,0.0,-3.5
06:43:35,3.18,0.11,-3.0700000000000003
06:43:40,3.01,0.0,-3.01
06:43:45,3.14,0.0,-3.14
06:43:50,3.83,0.6,-3.23
06:43:55,3.56,0.0,-3.56
06:44:00,3.43,0.31,-3.12
06:44:05,3.58,0.55,-3.0300000000000002
06:44:10,3.99,0.48,-3.5100000000000002
06:44:15,3.61,0.29,-3.32
06:44:20,3.63,0.0,-3.63
06:44:25,3.79,0.42,-3.37
06:44:30,3.84,0.38,-3.46
06:44:35,3.27,0.4,-2.87
06:44:40,3.29,0.48,-2.81
06:44:45,3.44,0.0,-3.44
06:44:50,3.61,0.0,-3.61
06:44:55,3.29,0.23,-3.06
06:45:00,3.49,0.0,-3.49
06:45:05,3.65,0.12,-3.53
06:45:10,3.72,0.55,-3.17
06:45:15,3.69,0.12,-3.57
06:45:20,3.35,0.54,-2.81
06:45:25,3.48,0.0,-3.48
06:45:30,3.52,0.31,-3.21
06:45:35,3.29,0.34,-2.95
06:45:40,3.47,0.0,-3.47
06:45:45,3.66,0.03,-3.6300000000000003
06:45:50,3.53,0.0,-3.53
06:45:55,3.9,0.21,-3.69
06:46:00,3.79,0.18,-3.61
06:46:05,3.08,0.33,-2.75
06:46:10,3.21,0.08,-3.13
06:46:15,3.15,0.04,-3.11
06:46:20,4.0,0.38,-3.62
06:46:25,3.44,0.32,-3.12
06:46:30,3.97,0.36,-3.6100000000000003
06:46:35,3.52,0.0,-3.52
06:46:40,3.92,0.0,-3.92
06:46:45,3.45,0.12,-3.33
06:46:50,3.2,0.0,-3.2
06:46:55,3.61,0.0,-3.61
06:47:00,3.3,0.0,-3.3
06:47:05,3.51,0.22,-3.2899999999999996
06:47:10,3.32,0.0,-3.32
06:47:15,3.39,0.19,-3.2
06:47:20,3.51,0.0,-3.51
06:47:25,3.68,0.12,-3.56
06:47:30,3.34,0.21,-3.13
06:47:35,3.96,0.0,-3.96
06:47:40,4.0,0.56,-3.44
06:47:45,3.31,0.59,-2.72
06:47:50,3.49,0.44,-3.0500000000000003
06:47:55,3.03,0.18,-2.8499999999999996
06:48:00,3.83,0.51,-3.3200000000000003
06:48:05,3.69,0.0,-3.69
06:48:10,3.21,0.0,-3.21
06:48:15,3.9,0.19,-3.71
06:48:20,3.01,0.06,-2.9499999999999997
06:48:25,3.38,0.0,-3.38
06:48:30,3.16,0.0,-3.16
06:48:35,3.64,0.0,-3.64
06:48:40,3.74,0.46,-3.2800000000000002
06:48:45,3.04,0.0,-3.04
06:48:50,3.84,0.24,-3.5999999999999996
06:48:55,3.62,0.28,-3.34
06:49:00,3.75,0.0,-3.75
06:49:05,3.13,0.0,-3.13
06:49:10,3.84,0.0,-3.84
06:49:15,3.42,0.0,-3.42
06:49:20,3.13,0.0,-3.13
06:49:25,3.76,0.14,-3.6199999999999997
06:49:30,3.22,0.17,-3.0500000000000003
06:49:35,3.72,0.32,-3.4000000000000004
06:49:40,3.3,0.28,-3.0199999999999996
06:49:45,3.67,0.24,-3.4299999999999997
06:49:50,3.48,0.0,-3.48
06:49:55,3.81,0.04,-3.77
06:50:00,3.25,0.36,-2.89
06:50:05,3.71,0.0,-3.71
06:50:10,3.51,0.04,-3.4699999999999998
06:50:15,3.89,0.0,-3.89
06:50:20,3.17,0.0,-3.17
06:50:25,3.95,0.26,-3.6900000000000004
06:50:30,3.64,0.0,-3.64
06:50:35,3.88,0.18,-3.6999999999999997
06:50:40,3.95,0.16,-3.79
06:50:45,3.35,0.0,-3.35
06:50:50,3.61,0.56,-3.05
06:50:55,3.7,0.0,-3.7
06:51:00,3.33,0.25,-3.08
06:51:05,3.78,0.57,-3.21
06:51:10,3.12,0.42,-2.7
06:51:15,3.12,0.21,-2.91
06:51:20,3.58,0.0,-3.58
06:51:25,3.43,0.1,-3.33
06:51:30,3.87,0.39,-3.48
06:51:35,3.31,0.16,-3.15
06:51:40,3.05,0.0,-3.05
06:51:45,3.84,0.0,-3.84
06:51:50,3.09,0.53,-2.5599999999999996
06:51:55,3.7,0.0,-3.7
06:52:00,3.08,0.0,-3.08
06:52:05,3.38,0.0,-3.38
06:52:10,3.69,0.44,-3.25
06:52:15,3.64,0.45,-3.19
06:52:20,3.57,0.0,-3.57
06:52:25,3.62,0.0,-3.62
06:52:30,3.99,0.22,-3.77
06:52:35,3.21,0.05,-3.16
06:52:40,3.89,0.15,-3.74
06:52:45,3.55,0.38,-3.17
06:52:50,3.36,0.0,-3.36
06:52:55,3.77,0.0,-3.77
06:53:00,3.78,0.46,-3.32
06:53:05,3.01,0.36,-2.65
06:53:10,3.18,0.58,-2.6
06:53:15,3.64,0.0,-3.64
06:53:20,3.08,0.0,-3.08
06:53:25,3.52,0.03,-3.49
06:53:30,3.62,0.08,-3.54
06:53:35,3.67,0.33,-3.34
06:53:40,3.31,0.3,-3.0100000000000002
06:53:45,3.78,0.52,-3.26
06:53:50,3.51,0.54,-2.9699999999999998
06:53:55,3.4,0.0,-3.4
06:54:00,3.36,0.0,-3.36
06:54:05,3.96,0.0,-3.96
06:54:10,3.25,0.31,-2.94
06:54:15,3.57,0.27,-3.3
06:54:20,3.85,0.0,-3.85
06:54:25,3.87,0.21,-3.66
06:54:30,3.24,0.29,-2.95
06:54:35,3.11,0.0,-3.11
06:54:40,3.14,0.23,-2.91
06:54:45,3.25,0.34,-2.91
06:54:50,3.63,0.0,-3.63
06:54:55,3.04,0.2,-2.84
06:55:00,3.26,0.0,-3.26
06:55:05,3.03,0.0,-3.03
06:55:10,3.83,0.46,-3.37
06:55:15,3.28,0.0,-3.28
06:55:20,3.45,0.0,-3.45
06:55:25,3.56,0.52,-3.04
06:55:30,3.67,0.13,-3.54
06:55:35,3.9,0.0,-3.9
06:55:40,3.98,0.29,-3.69
06:55:45,3.29,0.0,-3.29
06:55:50,3.66,0.0,-3.66
06:55:55,3.72,0.0,-3.72
06:56:00,3.01,0.52,-2.4899999999999998
06:56:05,3.88,0.0,-3.88
06:56:10,3.84,0.48,-3.36
06:56:15,3.06,0.1,-2.96
06:56:20,3.8,0.25,-3.55
06:56:25,3.52,0.3,-3.22
06:56:30,3.04,0.46,-2.58
06:56:35,3.5,0.0,-3.5
06:56:40,3.15,0.39,-2.76
06:56:45,3.54,0.02,-3.52
06:56:50,3.76,0.06,-3.6999999999999997
06:56:55,3.45,0.09,-3.3600000000000003
06:57:00,3.3,0.0,-3.3
06:57:05,3.67,0.0,-3.67
06:57:10,3.66,0.23,-3.43
06:57:15,3.54,0.43,-3.11
06:57:20,3.73,0.31,-3.42
06:57:25,3.14,0.0,-3.14
06:57:30,3.63,0.57,-3.06
06:57:35,3.61,0.27,-3.34
06:57:40,3.55,0.0,-3.55
06:57:45,3.69,0.04,-3.65
06:57:50,3.22,0.45,-2.77
06:57:55,3.96,0.0,-3.96
06:58:00,3.47,0.0,-3.47
06:58:05,3.64,0.27,-3.37
06:58:10,3.09,0.39,-2.6999999999999997
06:58:15,3.75,0.0,-3.75
06:58:20,3.43,0.56,-2.87
06:58:25,3.32,0.28,-3.04
06:58:30,3.13,0.06,-3.07
06:58:35,3.53,0.19,-3.34
06:58:40,3.72,0.0,-3.72
06:58:45,3.44,0.33,-3.11
06:58:50,3.66,0.5,-3.16
06:58:55,3.12,0.53,-2.59
06:59:00,3.89,0.0,-3.89
06:59:05,3.08,0.34,-2.74
06:59:10,3.08,0.0,-3.08
06:59:15,3.61,0.22,-3.3899999999999997
06:59:20,3.6,0.0,-3.6
06:59:25,3.7,0.08,-3.62
06:59:30,3.01,0.0,-3.01
06:59:35,3.46,0.0,-3.46
06:59:40,3.29,0.0,-3.29
06:59:45,3.13,0.18,-2.9499999999999997
06:59:50,3.18,0.0,-3.18
06:59:55,3.59,0.16,-3.4299999999999997
07:00:00,2.69,0.12,-2.57
07:00:05,3.5,0.0,-3.5
07:00:10,2.58,0.55,-2.0300000000000002
07:00:15,2.87,0.4,-2.47
07:00:20,2.91,0.56,-2.35
07:00:25,3.42,0.6,-2.82
07:00:30,2.93,0.0,-2.93
07:00:35,3.4,0.12,-3.28
07:00:40,3.0,0.32,-2.68
07:00:45,3.36,0.39,-2.9699999999999998
07:00:50,3.35,0.0,-3.35
07:00:55,3.12,0.0,-3.12
07:01:00,3.07,0.69,-2.38
07:01:05,3.32,0.0,-3.32
07:01:10,3.08,0.0,-3.08
07:01:15,3.48,0.35,-3.13
07:01:20,2.86,0.23,-2.63
07:01:25,2.59,0.0,-2.59
07:01:30,3.11,0.0,-3.11
07:01:35,3.26,0.12,-3.1399999999999997
07:01:40,2.78,0.14,-2.6399999999999997
07:01:45,3.18,0.5,-2.68
07:01:50,3.4,0.0,-3.4
07:01:55,2.69,0.28,-2.41
07:02:00,3.34,0.14,-3.1999999999999997
07:02:05,3.39,0.67,-2.72
07:02:10,3.18,0.04,-3.14
07:02:15,2.51,0.0,-2.51
07:02:20,2.65,0.66,-1.9899999999999998
07:02:25,3.48,0.21,-3.27
07:02:30,3.18,0.11,-3.0700000000000003
07:02:35,2.85,0.44,-2.41
07:02:40,3.19,0.41,-2.78
07:02:45,2.53,0.14,-2.3899999999999997
07:02:50,3.06,0.0,-3.06
07:02:55,2.66,0.62,-2.04
07:03:00,3.21,0.0,-3.21
07:03:05,3.04,0.53,-2.51
07:03:10,3.15,0.0,-3.15
07:03:15,3.17,0.0,-3.17
07:03:20,3.38,0.3,-3.08
07:03:25,3.48,0.0,-3.48
07:03:30,2.62,0.28,-2.34
07:03:35,3.39,0.09,-3.3000000000000003
07:03:40,2.8,0.0,-2.8
07:03:45,2.58,0.0,-2.58
07:03:50,2.58,0.0,-2.58
07:03:55,2.7,0.49,-2.21
07:04:00,2.52,0.42,-2.1
07:04:05,3.19,0.0,-3.19
07:04:10,2.99,0.04,-2.95
07:04:15,3.48,0.68,-2.8
07:04:20,3.43,0.0,-3.43
07:04:25,3.09,0.0,-3.09
07:04:30,3.32,0.3,-3.02
07:04:35,2.89,0.34,-2.5500000000000003
07:04:40,3.15,0.0,-3.15
07:04:45,3.29,0.27,-3.02
07:04:50,2.53,0.0,-2.53
07:04:55,3.39,0.39,-3.0
07:05:00,2.72,0.25,-2.47
07:05:05,2.76,0.7,-2.0599999999999996
07:05:10,2.73,0.62,-2.11
07:05:15,2.54,0.2,-2.34
07:05:20,2.63,0.0,-2.63
07:05:25,2.83,0.0,-2.83
07:05:30,2.99,0.0,-2.99
07:05:35,2.75,0.02,-2.73
07:05:40,2.96,0.14,-2.82
07:05:45,2.68,0.61,-2.0700000000000003
07:05:50,2.87,0.49,-2.38
07:05:55,2.96,0.63,-2.33
07:06:00,3.44,0.0,-3.44
07:06:05,2.61,0.0,-2.61
07:06:10,3.1,0.02,-3.08
07:06:15,2.69,0.46,-2.23
07:06:20,3.12,0.21,-2.91
07:06:25,3.0,0.13,-2.87
07:06:30,2.85,0.0,-2.85
07:06:35,2.8,0.63,-2.17
07:06:40,3.31,0.13,-3.18
07:06:45,2.75,0.0,-2.75
07:06:50,2.62,0.18,-2.44
07:06:55,2.55,0.7,-1.8499999999999999
07:07:00,2.71,0.07,-2.64
07:07:05,2.97,0.12,-2.85
07:07:10,2.77,0.32,-2.45
07:07:15,2.96,0.0,-2.96
07:07:20,2.69,0.0,-2.69
07:07:25,2.79,0.44,-2.35
07:07:30,2.83,0.16,-2.67
07:07:35,2.54,0.32,-2.22
07:07:40,3.26,0.61,-2.65
07:07:45,3.45,0.17,-3.2800000000000002
07:07:50,2.77,0.0,-2.77
07:07:55,3.08,0.42,-2.66
07:08:00,3.31,0.51,-2.8
07:08:05,3.0,0.17,-2.83
07:08:10,3.06,0.54,-2.52
07:08:15,2.74,0.42,-2.3200000000000003
07:08:20,2.77,0.0,-2.77
07:08:25,3.34,0.32,-3.02
07:08:30,2.74,0.0,-2.74
07:08:35,2.83,0.63,-2.2
07:08:40,2.65,0.0,-2.65
07:08:45,3.17,0.28,-2.8899999999999997
07:08:50,3.1,0.42,-2.68
07:08:55,3.12,0.15,-2.97
07:09:00,3.39,0.55,-2.84
07:09:05,3.09,0.48,-2.61
07:09:10,3.03,0.0,-3.03
07:09:15,2.63,0.64,-1.9899999999999998
07:09:20,3.19,0.0,-3.19
07:09:25,2.65,0.66,-1.9899999999999998
07:09:30,2.55,0.52,-2.03
07:09:35,3.23,0.48,-2.75
07:09:40,3.2,0.0,-3.2
07:09:45,3.36,0.48,-2.88
07:09:50,3.05,0.0,-3.05
07:09:55,3.43,0.06,-3.37
07:10:00,2.64,0.5,-2.14
07:10:05,3.34,0.0,-3.34
07:10:10,3.38,0.31,-3.07
07:10:15,3.45,0.0,-3.45
07:10:20,3.06,0.52,-2.54
07:10:25,3.49,0.52,-2.97
07:10:30,3.25,0.0,-3.25
07:10:35,2.75,0.34,-2.41
07:10:40,3.17,0.44,-2.73
07:10:45,3.07,0.05,-3.02
07:10:50,2.97,0.03,-2.9400000000000004
07:10:55,3.32,0.35,-2.9699999999999998
07:11:00,3.2,0.56,-2.64
07:11:05,3.41,0.48,-2.93
07:11:10,2.56,0.27,-2.29
07:11:15,3.35,0.47,-2.88
07:11:20,3.07,0.39,-2.6799999999999997
07:11:25,2.95,0.09,-2.8600000000000003
07:11:30,3.35,0.68,-2.67
07:11:35,3.39,0.56,-2.83
07:11:40,3.0,0.03,-2.97
07:11:45,2.71,0.0,-2.71
07:11:50,3.34,0.0,-3.34
07:11:55,2.86,0.0,-2.86
07:12:00,2.82,0.0,-2.82
07:12:05,3.11,0.7,-2.41
07:12:10,2.5,0.0,-2.5
07:12:15,2.98,0.05,-2.93
07:12:20,2.73,0.03,-2.7
07:12:25,3.26,0.0,-3.26
07:12:30,2.72,0.28,-2.4400000000000004
07:12:35,3.37,0.0,-3.37
07:12:40,2.88,0.0,-2.88
07:12:45,3.38,0.65,-2.73
07:12:50,2.56,0.13,-2.43
07:12:55,3.32,0.68,-2.6399999999999997
07:13:00,3.16,0.0,-3.16
07:13:05,2.77,0.07,-2.7
07:13:10,2.76,0.0,-2.76
07:13:15,3.25,0.53,-2.7199999999999998
07:13:20,3.36,0.0,-3.36
07:13:25,2.9,0.0,-2.9
07:13:30,2.97,0.0,-2.97
07:13:35,2.97,0.62,-2.35
07:13:40,3.45,0.18,-3.27
07:13:45,2.67,0.0,-2.67
07:13:50,2.72,0.24,-2.4800000000000004
07:13:55,2.87,0.39,-2.48
07:14:00,3.47,0.01,-3.4600000000000004
07:14:05,3.29,0.53,-2.76
07:14:10,3.31,0.61,-2.7
07:14:15,2.86,0.59,-2.27
07:14:20,2.98,0.01,-2.97
07:14:25,2.89,0.0,-2.89
07:14:30,2.98,0.0,-2.98
07:14:35,2.71,0.32,-2.39
07:14:40,3.07,0.05,-3.02
07:14:45,2.94,0.0,-2.94
07:14:50,2.63,0.0,-2.63
07:14:55,3.09,0.31,-2.78
07:15:00,3.1,0.0,-3.1
07:15:05,3.4,0.07,-3.33
07:15:10,3.43,0.12,-3.31
07:15:15,3.39,0.3,-3.0900000000000003
07:15:20,3.16,0.43,-2.73
07:15:25,2.53,0.45,-2.0799999999999996
07:15:30,3.21,0.18,-3.03
07:15:35,2.64,0.4,-2.24
07:15:40,3.43,0.37,-3.06
07:15:45,3.48,0.0,-3.48
07:15:50,3.39,0.0,-3.39
07:15:55,2.71,0.63,-2.08
07:16:00,3.5,0.0,-3.5
07:16:05,3.35,0.0,-3.35
07:16:10,3.05,0.38,-2.67
07:16:15,2.78,0.0,-2.78
07:16:20,3.07,0.0,-3.07
07:16:25,3.35,0.19,-3.16
07:16:30,3.38,0.0,-3.38
07:16:35,2.6,0.62,-1.98
07:16:40,2.92,0.26,-2.66
07:16:45,3.41,0.46,-2.95
07:16:50,3.38,0.15,-3.23
07:16:55,3.44,0.0,-3.44
07:17:00,3.4,0.57,-2.83
07:17:05,3.38,0.46,-2.92
07:17:10,2.82,0.34,-2.48
07:17:15,3.22,0.0,-3.22
07:17:20,2.51,0.58,-1.9299999999999997
07:17:25,2.71,0.0,-2.71
07:17:30,2.91,0.13,-2.7800000000000002
07:17:35,2.9,0.59,-2.31
07:17:40,2.97,0.66,-2.31
07:17:45,3.06,0.0,-3.06
07:17:50,3.2,0.52,-2.68
07:17:55,2.74,0.17,-2.5700000000000003
07:18:00,2.53,0.69,-1.8399999999999999
07:18:05,2.65,0.0,-2.65
07:18:10,3.36,0.29,-3.07
07:18:15,3.12,0.6,-2.52
07:18:20,2.85,0.13,-2.72
07:18:25,2.61,0.26,-2.3499999999999996
07:18:30,3.14,0.51,-2.63
07:18:35,2.92,0.0,-2.92
07:18:40,3.46,0.0,-3.46
07:18:45,2.53,0.0,-2.53
07:18:50,2.56,0.52,-2.04
07:18:55,3.13,0.44,-2.69
07:19:00,2.71,0.46,-2.25
07:19:05,2.95,0.49,-2.46
07:19:10,2.79,0.0,-2.79
07:19:15,3.25,0.4,-2.85
07:19:20,3.18,0.51,-2.67
07:19:25,3.29,0.41,-2.88
07:19:30,3.22,0.44,-2.7800000000000002
07:19:35,3.48,0.0,-3.48
07:19:40,3.45,0.17,-3.2800000000000002
07:19:45,3.04,0.05,-2.99
07:19:50,2.84,0.0,-2.84
07:19:55,3.01,0.58,-2.4299999999999997
07:20:00,2.99,0.51,-2.4800000000000004
07:20:05,2.91,0.05,-2.8600000000000003
07:20:10,3.44,0.0,-3.44
07:20:15,3.49,0.2,-3.29
07:20:20,3.2,0.19,-3.0100000000000002
07:20:25,2.83,0.03,-2.8000000000000003
07:20:30,3.15,0.03,-3.12
07:20:35,2.76,0.42,-2.34
07:20:40,3.36,0.0,-3.36
07:20:45,3.46,0.18,-3.28
07:20:50,3.13,0.0,-3.13
07:20:55,2.99,0.0,-2.99
07:21:00,3.23,0.41,-2.82
07:21:05,2.99,0.0,-2.99
07:21:10,3.33,0.17,-3.16
07:21:15,3.42,0.07,-3.35
07:21:20,3.35,0.15,-3.2
07:21:25,3.33,0.0,-3.33
07:21:30,2.61,0.56,-2.05
07:21:35,2.63,0.52,-2.11
07:21:40,3.22,0.0,-3.22
07:21:45,3.11,0.53,-2.58
07:21:50,3.42,0.41,-3.01
07:21:55,3.36,0.0,-3.36
07:22:00,2.78,0.35,-2.4299999999999997
07:22:05,2.99,0.25,-2.74
07:22:10,2.7,0.0,-2.7
07:22:15,2.82,0.23,-2.59
07:22:20,2.69,0.0,-2.69
07:22:25,3.39,0.0,-3.39
07:22:30,2.82,0.38,-2.44
07:22:35,3.48,0.7,-2.7800000000000002
07:22:40,2.67,0.06,-2.61
07:22:45,3.12,0.0,-3.12
07:22:50,3.34,0.61,-2.73
07:22:55,2.66,0.16,-2.5
07:23:00,2.9,0.61,-2.29
07:23:05,2.92,0.06,-2.86
07:23:10,2.77,0.0,-2.77
07:23:15,2.94,0.0,-2.94
07:23:20,3.3,0.0,-3.3
07:23:25,3.35,0.67,-2.68
07:23:30,2.76,0.0,-2.76
07:23:35,3.07,0.0,-3.07
07:23:40,3.23,0.47,-2.76
07:23:45,2.66,0.16,-2.5
07:23:50,3.24,0.0,-3.24
07:23:55,3.4,0.0,-3.4
07:24:00,3.42,0.0,-3.42
07:24:05,2.99,0.33,-2.66
07:24:10,3.23,0.0,-3.23
07:24:15,3.34,0.65,-2.69
07:24:20,3.1,0.57,-2.5300000000000002
07:24:25,3.49,0.0,-3.49
07:24:30,3.39,0.16,-3.23
07:24:35,2.77,0.0,-2.77
07:24:40,2.55,0.25,-2.3
07:24:45,2.75,0.0,-2.75
07:24:50,2.83,0.0,-2.83
07:24:55,2.67,0.34,-2.33
07:25:00,3.26,0.03,-3.23
07:25:05,3.4,0.48,-2.92
07:25:10,3.15,0.31,-2.84
07:25:15,3.49,0.36,-3.1300000000000003
07:25:20,3.41,0.0,-3.41
07:25:25,2.61,0.62,-1.9899999999999998
07:25:30,3.43,0.05,-3.3800000000000003
07:25:35,2.81,0.0,-2.81
07:25:40,3.15,0.3,-2.85
07:25:45,3.31,0.45,-2.86
07:25:50,2.81,0.48,-2.33
07:25:55,3.01,0.54,-2.4699999999999998
07:26:00,3.26,0.16,-3.0999999999999996
07:26:05,2.7,0.48,-2.22
07:26:10,2.8,0.53,-2.2699999999999996
07:26:15,2.7,0.0,-2.7
07:26:20,2.71,0.2,-2.51
07:26:25,3.46,0.0,-3.46
07:26:30,3.46,0.23,-3.23
07:26:35,3.33,0.33,-3.0
07:26:40,3.23,0.34,-2.89
07:26:45,3.27,0.0,-3.27
07:26:50,2.63,0.53,-2.0999999999999996
07:26:55,2.57,0.18,-2.3899999999999997
07:27:00,3.07,0.52,-2.55
07:27:05,2.57,0.66,-1.9099999999999997
07:27:10,2.65,0.16,-2.4899999999999998
07:27:15,3.19,0.25,-2.94
07:27:20,2.68,0.07,-2.6100000000000003
07:27:25,2.8,0.55,-2.25
07:27:30,3.07,0.1,-2.9699999999999998
07:27:35,2.88,0.52,-2.36
07:27:40,3.37,0.05,-3.3200000000000003
07:27:45,3.23,0.05,-3.18
07:27:50,2.8,0.0,-2.8
07:27:55,3.08,0.46,-2.62
07:28:00,2.53,0.0,-2.53
07:28:05,2.67,0.11,-2.56
07:28:10,2.68,0.0,-2.68
07:28:15,3.17,0.32,-2.85
07:28:20,2.81,0.15,-2.66
07:28:25,2.7,0.0,-2.7
07:28:30,2.73,0.0,-2.73
07:28:35,3.27,0.0,-3.27
07:28:40,3.01,0.24,-2.7699999999999996
07:28:45,3.43,0.18,-3.25
07:28:50,3.43,0.0,-3.43
07:28:55,3.32,0.0,-3.32
07:29:00,2.93,0.68,-2.25
07:29:05,2.86,0.0,-2.86
07:29:10,2.75,0.32,-2.43
07:29:15,2.83,0.0,-2.83
07:29:20,3.03,0.05,-2.98
07:29:25,2.72,0.03,-2.6900000000000004
07:29:30,3.13,0.18,-2.9499999999999997
07:29:35,3.28,0.34,-2.94
07:29:40,2.65,0.08,-2.57
07:29:45,2.64,0.5,-2.14
07:29:50,3.03,0.43,-2.5999999999999996
07:29:55,3.01,0.03,-2.98
07:30:00,3.04,0.21,-2.83
07:30:05,3.36,0.52,-2.84
07:30:10,3.32,0.54,-2.78
07:30:15,3.17,0.28,-2.8899999999999997
07:30:20,2.73,0.56,-2.17
07:30:25,2.77,0.4,-2.37
07:30:30,3.21,0.24,-2.9699999999999998
07:30:35,2.68,0.0,-2.68
07:30:40,3.38,0.18,-3.1999999999999997
07:30:45,2.57,0.0,-2.57
07:30:50,2.78,0.07,-2.71
07:30:55,2.81,0.12,-2.69
07:31:00,2.94,0.19,-2.75
07:31:05,2.63,0.12,-2.51
07:31:10,3.37,0.46,-2.91
07:31:15,3.25,0.22,-3.03
07:31:20,3.18,0.0,-3.18
07:31:25,3.32,0.34,-2.98
07:31:30,3.29,0.54,-2.75
07:31:35,3.49,0.0,-3.49
07:31:40,2.63,0.25,-2.38
07:31:45,3.13,0.5,-2.63
07:31:50,3.02,0.66,-2.36
07:31:55,3.06,0.55,-2.51
07:32:00,3.33,0.0,-3.33
07:32:05,2.52,0.68,-1.8399999999999999
07:32:10,3.01,0.31,-2.6999999999999997
07:32:15,3.29,0.15,-3.14
07:32:20,2.67,0.47,-2.2
07:32:25,2.6,0.16,-2.44
07:32:30,3.32,0.11,-3.21
07:32:35,2.73,0.0,-2.73
07:32:40,2.91,0.52,-2.39
07:32:45,2.52,0.28,-2.24
07:32:50,3.06,0.31,-2.75
07:32:55,2.69,0.54,-2.15
07:33:00,2.77,0.0,-2.77
07:33:05,3.15,0.0,-3.15
07:33:10,3.12,0.35,-2.77
07:33:15,2.93,0.54,-2.39
07:33:20,3.32,0.68,-2.6399999999999997
07:33:25,2.88,0.0,-2.88
07:33:30,3.01,0.0,-3.01
07:33:35,3.0,0.24,-2.76
07:33:40,2.68,0.57,-2.1100000000000003
07:33:45,2.93,0.64,-2.29
07:33:50,2.56,0.69,-1.87
07:33:55,2.97,0.0,-2.97
07:34:00,3.15,0.0,-3.15
07:34:05,3.35,0.0,-3.35
07:34:10,2.66,0.36,-2.3000000000000003
07:34:15,3.37,0.62,-2.75
07:34:20,3.05,0.0,-3.05
07:34:25,3.27,0.0,-3.27
07:34:30,3.01,0.51,-2.5
07:34:35,3.01,0.56,-2.4499999999999997
07:34:40,2.76,0.1,-2.6599999999999997
07:34:45,3.26,0.6,-2.6599999999999997
07:34:50,3.36,0.06,-3.3
07:34:55,3.02,0.52,-2.5
07:35:00,3.18,0.21,-2.97
07:35:05,2.82,0.0,-2.82
07:35:10,2.67,0.14,-2.53
07:35:15,3.32,0.0,-3.32
07:35:20,2.63,0.55,-2.08
07:35:25,2.66,0.0,-2.66
07:35:30,3.29,0.6,-2.69
07:35:35,2.84,0.0,-2.84
07:35:40,3.12,0.52,-2.6
07:35:45,2.52,0.0,-2.52
07:35:50,2.52,0.65,-1.87
07:35:55,2.87,0.0,-2.87
07:36:00,2.67,0.0,-2.67
07:36:05,3.08,0.0,-3.08
07:36:10,2.81,0.0,-2.81
07:36:15,3.14,0.48,-2.66
07:36:20,3.44,0.41,-3.03
07:36:25,2.89,0.21,-2.68
07:36:30,2.74,0.0,-2.74
07:36:35,2.52,0.59,-1.9300000000000002
07:36:40,2.53,0.67,-1.8599999999999999
07:36:45,2.74,0.18,-2.56
07:36:50,2.75,0.0,-2.75
07:36:55,2.91,0.21,-2.7
07:37:00,3.37,0.53,-2.84
07:37:05,3.41,0.27,-3.14
07:37:10,3.42,0.0,-3.42
07:37:15,2.84,0.14,-2.6999999999999997
07:37:20,3.25,0.0,-3.25
07:37:25,3.31,0.25,-3.06
07:37:30,3.04,0.0,-3.04
07:37:35,3.17,0.27,-2.9
07:37:40,2.63,0.0,-2.63
07:37:45,2.97,0.0,-2.97
07:37:50,3.4,0.23,-3.17
07:37:55,2.76,0.13,-2.63
07:38:00,2.73,0.15,-2.58
07:38:05,3.29,0.37,-2.92
07:38:10,3.08,0.0,-3.08
07:38:15,3.43,0.42,-3.0100000000000002
07:38:20,3.06,0.0,-3.06
07:38:25,2.78,0.0,-2.78
07:38:30,3.48,0.0,-3.48
07:38:35,2.74,0.08,-2.66
07:38:40,3.16,0.08,-3.08
07:38:45,3.03,0.0,-3.03
07:38:50,2.53,0.0,-2.53
07:38:55,3.04,0.0,-3.04
07:39:00,3.08,0.23,-2.85
07:39:05,3.29,0.12,-3.17
07:39:10,2.51,0.0,-2.51
07:39:15,2.67,0.0,-2.67
07:39:20,3.16,0.65,-2.5100000000000002
07:39:25,3.18,0.0,-3.18
07:39:30,2.54,0.31,-2.23
07:39:35,2.79,0.04,-2.75
07:39:40,3.48,0.32,-3.16
07:39:45,2.8,0.1,-2.6999999999999997
07:39:50,2.59,0.46,-2.13
07:39:55,3.2,0.1,-3.1
07:40:00,2.78,0.22,-2.5599999999999996
07:40:05,3.27,0.45,-2.82
07:40:10,2.74,0.23,-2.5100000000000002
07:40:15,3.36,0.0,-3.36
07:40:20,2.63,0.0,-2.63
07:40:25,3.18,0.25,-2.93
07:40:30,3.4,0.21,-3.19
07:40:35,2.96,0.15,-2.81
